candidate_id,candidate_name,county_fips,latitude,longitude,candidate_type,assumption_source,review_notes,review_status
HRSA-HCSD-BPS-H80-027050,Kintegra at South Newton Elementary,37035,35.65519504,-81.22869661,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=306 W I St, Newton, NC, 28658-3598. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027063,Kintegra at North Newton Elementary,37035,35.68992055,-81.22221094,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=221 West 26th Street, Newton, NC, 28658-2899. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027067,Kintegra Family Dentistry - Lincolnton,37109,35.46796574,-81.23640519,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=111 Doctors, Lincolnton, NC, 28092. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027194,Blue Ridge Health - Lake Lure,37161,35.41356593,-82.19685923,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=146 Nesbitt Rdg, Lake Lure, NC, 28746-0057. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027243,Polk County Middle School,37149,35.29781227,-82.17285011,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=321 Wolverine Trl, Mill Spring, NC, 28756-5821. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027255,Chapel Hill Community Health Center,37135,35.92954952,-79.03137164,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=107 Conner Dr STE 100, Chapel Hill, NC, 27514-7112. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027435,Dr. A. J. Robinson Health Center,37155,34.61611032,-79.01735735,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=800 Martin Luther King Jr Dr, Lumberton, NC, 28358-6937. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027436,New Construction - New Lumberton Health Center,37155,34.61723915,-78.99064355,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1309 E 5th St, Lumberton, NC, 28358-6031. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027527,OIC Specialty Care Center,37065,35.94461268,-77.79296832,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=260 Albemarle Ave, Rocky Mount, NC, 27801-5303. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027566,Person Family Behavioral Health,37145,36.40169056,-78.9787389,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=622 N Main St, Roxboro, NC, 27573-5041. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027567,Person Family Dental Center Roxboro Site,37145,36.40228204,-78.97803262,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=706 N Main St, Roxboro, NC, 27573-4755. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027568,Horizon at Oak City Cares,37183,35.76156093,-78.6402805,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1430 S Wilmington St, Raleigh, NC, 27603-2526. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027675,Wade Family Medical Center - Downtown,37051,35.08682564,-78.90731335,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=2313 Murchison Rd, Fayetteville, NC, 28301-3517. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027722,Catawba Valley Family Medicine - Maiden,37035,35.56690987,-81.19398279,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=137 Island Ford Rd, Maiden, NC, 28650-8735. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027769,GOSHEN MEDICAL CENTER - RAEFORD,37093,34.97220064,-79.22547078,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=102 Southern Ave, Raeford, NC, 28376-3218. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027770,Blue Ridge Health-Smoky Mountain High School,37099,35.35353906,-83.19974271,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=100 Smoky Mountain Drive, Sylva, NC, 28779-5600. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027771,Blue Ridge Health-Fairview School,37099,35.35586659,-83.19469513,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=251 Big Orange Way, Sylva, NC, 28779-5601. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027975,Woodington Middle School,37107,35.15762477,-77.63531948,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=4939 Hwy 258 S, Kinston, NC, 28504-7083. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027996,LaGrange Elementary School,37107,35.31028756,-77.79605882,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=402 W Railroad St, La Grange, NC, 28551-1640. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027997,Contentnea-Savannah School,37107,35.32001098,-77.52209296,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=3400 Ferrell Rd, Kinston, NC, 28501-7136. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027998,Rochelle Middle School,37107,35.26296668,-77.56275047,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=301 N Rochelle Blvd, Kinston, NC, 28501-5240. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-027999,Southeast Elementary School,37107,35.25794299,-77.57025747,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=201 Mcdaniels St, Kinston, NC, 28501-5638. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-028000,L.C. Learning Academy,37107,35.25488213,-77.69330272,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=2529 Cedar Dell Ln BLDG, Kinston, NC, 28504-9113. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-028001,Banks Elementary School,37107,35.28180996,-77.6788933,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=2148 Falling Creek Rd, Kinston, NC, 28504-9168. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-028002,St. Pauls Health Center,37155,34.80644222,-78.97017276,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=128 East Broad Street, Saint Pauls, NC, 28384-1610. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-028004,Southwood Elementary School,37107,35.20724794,-77.56554533,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=1245 Hwy 58 S, Kinston, NC, 28504-6909. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-028005,E.B. Frink Middle School,37107,35.31508041,-77.79401967,seasonal_fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Seasonal; status=Active; address=102 Martin Luther King Jr Dr, La Grange, NC, 28551-1441. This is not a claim that the site currently provides mammography.",reviewed
HRSA-HCSD-BPS-H80-028010,Kintegra at Catawba Women's Center,37035,35.73035439,-81.31274304,fixed_site_assumption,HRSA Health Center Service Delivery and Look-Alike Sites,"Reviewed HRSA-supported health center site as a planning candidate; health_center_type=Service Delivery Site; location_type=Permanent; status=Active; address=1501 Tate Blvd SE, Hickory, NC, 28602-1384. This is not a claim that the site currently provides mammography.",reviewed
