candidate_id,candidate_name,county_fips,latitude,longitude,weighted_mean_distance_reduction,person_miles_reduced,population_brought_within_threshold,population_with_improved_access,intervention_score
HRSA-HCSD-BPS-LAL-037796,MAHEC at Asheville Middle,37021,35.58554423,-82.56177754,0.0005658826767840055,939.5717906384754,0.0,3467.0,0.5
HRSA-HCSD-BPS-H80-013958,OIC Family Medical Center at Happy Hill,37127,35.94632657,-77.80090976,0.0005836356266547925,969.0481672506846,0.0,2987.0,0.5
HRSA-HCSD-BPS-H80-041455,Pardee BlueMD Rheumatology 705B Sixth Avenue West,37089,35.31888492,-82.46871519,0.000521205554998879,865.3914613257136,0.0,4122.0,0.5
HRSA-HCSD-BPS-H80-001642,APEX,37183,35.72876296,-78.85307489,0.0004951928305134365,822.2008440354421,0.0,1534.0,0.4
HRSA-HCSD-BPS-H80-032839,GOSHEN MEDICAL CENTER -  ROCKINGHAM MOBILE UNIT,37153,34.92793152,-79.75909074,0.0004933753316518326,819.183132538095,0.0,2178.0,0.4
HRSA-HCSD-BPS-H80-013974,High Country Community Health Watauga Dental,37189,36.19831089,-81.65510003,0.0004222788950940722,701.1370976528692,0.0,4722.0,0.4
HRSA-HCSD-BPS-H80-021144,Kintegra Adult and Pediatric Medicine - XRay Dr,37071,35.27685424,-81.14080992,0.0004940858937603548,820.3629249934115,0.0,3634.0,0.4
HRSA-HCSD-BPS-H80-034340,Kintegra Family Medicine - Kings Mountain West,37045,35.24037184,-81.35962847,0.00040437136951844654,671.4040689504955,0.0,4153.0,0.4
HRSA-HCSD-BPS-H80-035808,Kintegra Mobile Podiatry,37071,35.27685424,-81.14080992,0.0004940858937603548,820.3629249934115,0.0,3634.0,0.4
HRSA-HCSD-BPS-H80-039192,Trojan Health Center,37005,36.50898772,-81.12621803,0.0004184670998283302,694.8081262064654,0.0,1479.0,0.4
HRSA-HCSD-BPS-H80-017662,7th Avenue Health Center,37089,35.322408,-82.45542502,0.0003609771032805135,599.3537480883498,0.0,1632.0,0.3
HRSA-HCSD-BPS-H80-017969,Appalachian Mountain Health at Robbinsville,37075,35.31571178,-83.79954408,0.0003085168714396652,512.2506152479198,0.0,1136.0,0.3
HRSA-HCSD-BPS-H80-033399,Blue Ridge Health - Swain,37173,35.42433161,-83.45225635,0.00038622800146947435,641.2794556598637,0.0,1219.0,0.3
HRSA-HCSD-BPS-H80-030206,Blue Ridge Health--Swain County Middle School,37173,35.42338998,-83.44875003,0.0003702146190138398,614.6913958989142,0.0,1219.0,0.3
HRSA-HCSD-BPS-H80-034746,Blue Ridge Health-Pisgah Forest Elementary School,37175,35.25661253,-82.70219453,0.00035968872629257766,597.2145720307757,0.0,1414.0,0.3
HRSA-HCSD-BPS-H80-012869,CommWell Health of Smithfield,37101,35.51369531,-78.33541031,0.00028708173683360884,476.6604679777349,0.0,2005.0,0.3
HRSA-HCSD-BPS-H80-034902,GOSHEN MEDICAL CENTER -  ALBEMARLE,37167,35.36447815,-80.19230462,0.0003280223262738795,544.63678976373,0.0,2668.0,0.3
HRSA-HCSD-BPS-H80-040500,High Country Community Health at Surry Medical Ministries,37171,36.48669802,-80.6109604,0.00034495181886327056,572.7459267269143,0.0,2301.0,0.3
HRSA-HCSD-BPS-H80-038698,Kintegra Behavioral Health - Statesville,37097,35.80289888,-80.85833341,0.0003329242106353048,552.7757069914878,0.0,3041.0,0.3
HRSA-HCSD-BPS-H80-039629,Kintegra at CaroMont Women Health - Belmont,37071,35.2587759,-81.03389464,0.00036483089126221417,605.7524427705862,0.0,2671.0,0.3
HRSA-HCSD-BPS-LAL-038417,MAHEC at Foothills Community School,37111,35.65881554,-82.02846506,0.0003879394701996499,644.1211184380417,0.0,2851.0,0.3
HRSA-HCSD-BPS-LAL-009754,Mars Hill Medical Center,37115,35.82799711,-82.54645508,0.0003330050517683439,552.9099327793463,0.0,2906.0,0.3
HRSA-HCSD-BPS-H80-035368,Pardee BlueMD 1409 Asheville Highway,37175,35.26131951,-82.71642332,0.0002959945049154312,491.4589161539099,0.0,1977.0,0.3
HRSA-HCSD-BPS-H80-003413,SOUTHEAST RALEIGH -  ADMINISTRATION,37183,35.76742616,-78.61574633,0.00034158005772053513,567.1475725371563,0.0,2305.0,0.3
HRSA-HCSD-BPS-H80-017158,SOUTHEAST RALEIGH - SOUTH,37183,35.76678822,-78.61599695,0.00034507676404156714,572.9533813278766,0.0,2010.0,0.3
HRSA-HCSD-BPS-H80-005380,STOKES DENTAL CENTER,37089,35.35030201,-82.43089202,0.00028825271396306425,478.6047174192832,0.0,3450.0,0.3
HRSA-HCSD-BPS-H80-038732,Surry Medical Ministries,37171,36.48669802,-80.6109604,0.00034495181886327056,572.7459267269143,0.0,2301.0,0.3
HRSA-HCSD-BPS-LAL-039562,Temporary Site - Mountain Area Health Education Center,37021,35.48529273,-82.55424883,0.00029872422830611457,495.9912533314819,0.0,2270.0,0.3
HRSA-HCSD-BPS-H80-040998,Vecinos Health Hub,37113,35.19831258,-83.36059085,0.0002835297817363717,470.7629260527107,0.0,1916.0,0.3
HRSA-HCSD-BPS-H80-017413,Appalachian Mountain Health Dental,37021,35.58331217,-82.55559295,0.00024116376449678366,400.4198738387022,0.0,1884.0,0.2
HRSA-HCSD-BPS-H80-036714,Appalachian Mountain Health at Asheville,37021,35.58116385,-82.55441295,0.0002567386014617785,426.27978801608583,0.0,1884.0,0.2
HRSA-HCSD-BPS-H80-034772,Appalachian Mountain Health at Sylva,37099,35.38778031,-83.2017164,0.0002411958383573203,400.4731281541521,0.0,2133.0,0.2
HRSA-HCSD-BPS-H80-002454,BLUE RIDGE HEALTH CENTER,37089,35.34967601,-82.43121297,0.0002105546909791098,349.59763948752965,0.0,0.0,0.2
HRSA-HCSD-BPS-H80-008059,BRUCE DRYSDALE ELEMENTARY SCHOOL,37089,35.32158376,-82.46088759,0.00023764494806094845,394.57735418721666,0.0,1632.0,0.2
HRSA-HCSD-BPS-H80-029596,Blue Ride Health Mobile Dental Bus,37089,35.34967601,-82.43121297,0.0002105546909791098,349.59763948752965,0.0,0.0,0.2
HRSA-HCSD-BPS-H80-033592,Blue Ridge Health Mobile Dental Bus 3,37089,35.34967601,-82.43121297,0.0002105546909791098,349.59763948752965,0.0,0.0,0.2
HRSA-HCSD-BPS-H80-034875,Blue Ridge Health- Davidson River School,37175,35.25849184,-82.70392757,0.0002786158653564846,462.6040312826196,0.0,1641.0,0.2
HRSA-HCSD-BPS-H80-002772,FUQUAY-VARINA,37183,35.58652675,-78.78113989,0.00027372807208513413,454.4885104076337,0.0,1661.0,0.2
HRSA-HCSD-BPS-H80-034063,GOSHEN MEDICAL CENTER - ELIZABETHTOWN,37017,34.62059104,-78.60547867,0.0002645691837709161,439.2814128117971,0.0,1668.0,0.2
HRSA-HCSD-BPS-H80-034187,GOSHEN MEDICAL CENTER - ELIZABETHTOWN MOBILE UNIT,37017,34.62059104,-78.60547867,0.0002645691837709161,439.2814128117971,0.0,1668.0,0.2
HRSA-HCSD-BPS-H80-022069,GOSHEN MEDICAL CENTER - KENANSVILLE,37061,34.96146799,-77.9614398,0.00021179159161696025,351.6513460150942,0.0,1962.0,0.2
HRSA-HCSD-BPS-H80-040326,"Gateway Community Health Centers, Inc. Elizabeth City Site",37139,36.32086349,-76.21776263,0.00022514470478933576,373.8223877675455,0.0,0.0,0.2
HRSA-HCSD-BPS-H80-041092,Kintegra at Charles W McCrary Elementary,37151,35.71249301,-79.81827342,0.000220060489840983,365.38073521482374,0.0,1895.0,0.2
HRSA-HCSD-BPS-H80-038949,Lee Student Health Center,37195,35.720222,-77.9161011,0.00020401265393564958,338.73547015186483,0.0,867.0,0.2
HRSA-HCSD-BPS-H80-036371,McDowell County Health Center,37111,35.66478624,-82.02564301,0.0002099675727368283,348.6228089071839,0.0,2205.0,0.2
HRSA-HCSD-BPS-H80-032522,MedNorth Health Center at Calhoun Drive,37129,34.18908416,-77.94084924,0.00017758361565369739,294.8536200048513,0.0,357.0,0.2
HRSA-HCSD-BPS-H80-004085,WINDSOR COMMUNITY HEALTH CTR,37015,35.98870476,-76.930304,0.00017007500772242537,282.3865901970448,0.0,2132.0,0.2
HRSA-HCSD-BPS-LAL-038214,AMG - Randolph Rd,37119,35.20548921,-80.81987523,0.00015936885798733264,264.6104738921376,0.0,967.0,0.1
HRSA-HCSD-BPS-H80-035376,Appalachian Mountain Health at Asheville High School,37021,35.57236398,-82.55197096,8.730380025848602e-05,144.95617431618115,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-037661,Appalachian Mountain Health at Murphy,37039,35.07113518,-83.96486622,0.00013329472963742418,221.3179037744418,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-036364,Blue Ridge Health - Swain County High School,37173,35.44724781,-83.45674729,0.00013628718298673112,226.28646857976383,0.0,610.0,0.1
HRSA-HCSD-BPS-H80-034321,Burke Dental,37023,35.72936499,-81.6539305,0.00014788105943945945,245.53653525619808,0.0,541.0,0.1
HRSA-HCSD-BPS-H80-041590,CRCHC at Moore Magnet Elementary School,37067,36.08765702,-80.2862728,0.00015403510104031716,255.75449053880618,0.0,849.0,0.1
HRSA-HCSD-BPS-H80-015110,Charlotte Community Health Clinic,37119,35.31910255,-80.7767231,0.00015334075498953594,254.60162265820082,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-030032,Eastern Burke HCCH,37023,35.74484858,-81.52338697,0.00016247341200276467,269.76516671997035,0.0,1368.0,0.1
HRSA-HCSD-BPS-H80-035562,Family Medicine at Northwood,37081,36.09026635,-79.79153322,0.00010102796805533462,167.74330218019566,0.0,693.0,0.1
HRSA-HCSD-BPS-H80-021030,GOSHEN MEDICAL CENTER - DUNN,37085,35.30803739,-78.63311774,0.00014283980095087452,237.16620610579878,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-032838,GOSHEN MEDICAL CENTER - DUNN MOBILE UNIT,37085,35.30803739,-78.63311774,0.00014283980095087452,237.16620610579878,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-036220,GOSHEN MEDICAL CENTER - DUPLIN,37061,34.96399757,-77.9619599,6.528375301013059e-05,108.39485856666546,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-002088,GOSHEN MEDICAL CENTER - GOLDSBORO,37191,35.40196592,-77.95342176,6.594043095579619e-05,109.48518364392054,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-003568,GOSHEN MEDICAL CENTER - LAMBERTS,37191,35.19575423,-78.06667101,0.00010564564515761746,175.4103316221275,0.0,1189.0,0.1
HRSA-HCSD-BPS-H80-036733,Good Samaritan Clinic,37023,35.72936499,-81.6539305,0.00014788105943945945,245.53653525619808,0.0,541.0,0.1
HRSA-HCSD-BPS-H80-019629,Good Samaritan Clinic Mobile Unit.,37023,35.72936499,-81.6539305,0.00014788105943945945,245.53653525619808,0.0,541.0,0.1
HRSA-HCSD-BPS-H80-041008,Iredell Pediatrics,37097,35.79851548,-80.88097939,8.207018844056832e-05,136.2664684301242,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-041503,Kintegra at Davenport Elementary,37027,35.91171023,-81.5396399,9.700630070712703e-05,161.06586647358898,0.0,0.0,0.1
HRSA-HCSD-BPS-LAL-037090,MAEHC at Asheville High,37021,35.57236398,-82.55197096,8.730380025848602e-05,144.95617431618115,0.0,0.0,0.1
HRSA-HCSD-BPS-LAL-038108,MAHEC Dental Health Center at Columbus,37149,35.23780597,-82.2141728,8.762664034647839e-05,145.49220669888058,0.0,571.0,0.1
HRSA-HCSD-BPS-LAL-040802,MAHEC at Buncombe County Early College,37021,35.57006331,-82.55345079,0.00012761777157363718,211.89208129886208,0.0,1195.0,0.1
HRSA-HCSD-BPS-H80-008610,Minnie Jones Health Center,37021,35.58574761,-82.55192771,0.0001543855029720353,256.3362856421634,0.0,1797.0,0.1
HRSA-HCSD-BPS-H80-027527,OIC Specialty Care Center,37065,35.94461268,-77.79296832,9.738446047422704e-05,161.69374971528998,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-038166,Pardee BlueMD 1027 Fleming Street,37089,35.32379403,-82.46600155,6.960069079426204e-05,115.5625509706149,0.0,851.0,0.1
HRSA-HCSD-BPS-H80-035415,Pardee BlueMD 2775 Hendersonville Road,37089,35.44345198,-82.50712501,9.399332502718649e-05,156.0632271087645,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-035370,Pardee BlueMD 712 Fleming Street,37089,35.320633,-82.46591597,0.00014657432542806864,243.3668798393752,0.0,1632.0,0.1
HRSA-HCSD-BPS-H80-041227,"Pardee BlueMD 807 N Justice Street, Suite D",37089,35.32101501,-82.46869701,9.099058545819634e-05,151.07758342429815,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-041418,Pardee BlueMD Neurology 2775 Hendersonville Rd Suite 250,37089,35.4436366,-82.50679586,8.828093571355201e-05,146.5785758260318,0.0,0.0,0.1
HRSA-HCSD-BPS-H80-019436,Sylva Health Center,37099,35.38572255,-83.20510302,8.827171492899674e-05,146.56326595808366,0.0,440.0,0.1
HRSA-HCSD-BPS-H80-032141,WNCCHS  -  Medical/Dental Mobile Unit,37021,35.58574761,-82.55192771,0.0001543855029720353,256.3362856421634,0.0,1797.0,0.1
HRSA-HCSD-BPS-H80-038897,Advance CarePlex - Wake Forest,37183,35.95027005,-78.52873866,0.0,0.0,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-032588,Blue Ridge Health - Highlands Cashier,37113,35.08647477,-83.18454934,4.049429708150744e-05,67.2353135737371,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-038424,CRCHC Mobile Dental Unit,37025,35.41728959,-80.59720712,5.008777625857409e-06,8.316399062756737,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-030949,CRCHC Mobile Unit,37025,35.41728959,-80.59720712,5.008777625857409e-06,8.316399062756737,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-029784,Carolina Family Mobile Unit,37195,35.72507756,-77.90722272,5.1723965201602155e-05,85.88066148195816,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-027255,Chapel Hill Community Health Center,37135,35.92954952,-79.03137164,2.6474281151901e-05,43.9569698247761,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-039710,Chapel Hill Community Health Center,37135,35.93042032,-79.03048802,5.86276469409726e-06,9.734329301314796,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-037830,Community Care Cruiser,37079,35.44151371,-77.66052981,9.945113538850073e-06,16.5125184409328,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-033754,Contentnea Health Greene,37079,35.44151371,-77.66052981,9.945113538850073e-06,16.5125184409328,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-013666,GOSHEN MEDICAL CENTER - CAPE FEAR,37051,35.03653041,-78.93568903,0.0,0.0,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-037252,GOSHEN MEDICAL CENTER - JACKSONVILLE,37133,34.76589015,-77.38569173,4.905106627855628e-05,81.4426736615951,0.0,334.0,0.0
HRSA-HCSD-BPS-H80-036157,GOSHEN MEDICAL CENTER - MOREHEAD CITY,37031,34.72733516,-76.75619195,3.790299825337047e-08,0.06293281169495746,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-006053,Harmony Mobile1,37079,35.44151371,-77.66052981,9.945113538850073e-06,16.5125184409328,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-021592,Haywood Health Center,37087,35.52608397,-82.94986468,6.730608291788357e-06,11.175266436395177,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-040484,Iredell Psychiatry,37097,35.79806055,-80.87676346,5.007536630473171e-05,83.14338557455586,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-036591,Kintegra Family Medicine - Asheboro White Oak,37151,35.71267628,-79.8148086,1.8766742337700844e-05,31.159642141536665,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-028015,Kintegra Mobile Dentistry Unit North,37097,35.798174,-80.87637479,5.083121012692943e-05,84.39836220239918,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-015190,Kintegra Pediatric Medicine and Kintegra Family Dentistry -Statesville,37097,35.798174,-80.87637479,5.083121012692943e-05,84.39836220239918,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-028018,Kintegra at A Woman's View,37035,35.7308143,-81.31893148,0.0,0.0,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-038735,Kintegra at Atrium Women's Center - Albemarle,37167,35.36298437,-80.19633623,5.406149065912526e-05,89.76180693823851,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-038736,Kintegra at Atrium Women's Center - Monroe,37179,34.97481098,-80.52136498,3.495862823558613e-05,58.044082770378964,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-028395,Kintegra at CaroMont Womens Health - Summit,37071,35.2738886,-81.14403947,3.879086175269461e-05,64.40698917401278,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-028010,Kintegra at Catawba Women's Center,37035,35.73035439,-81.31274304,0.0,0.0,0.0,0.0,0.0
HRSA-HCSD-BPS-LAL-034899,MAHEC Center for Psychiatry and Mental Wellness,37021,35.561265,-82.5440183,0.0,0.0,0.0,0.0,0.0
HRSA-HCSD-BPS-LAL-034900,MAHEC Health Center at Biltmore (FM/IM/Dental),37021,35.56155476,-82.54356048,0.0,0.0,0.0,0.0,0.0
HRSA-HCSD-BPS-LAL-034891,MAHEC OBGYN Specialists,37021,35.56068208,-82.54290996,0.0,0.0,0.0,0.0,0.0
HRSA-HCSD-BPS-LAL-038106,MAHEC Women's Care at Brevard,37175,35.25708358,-82.71127993,3.2893996547483137e-05,54.61604057756183,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-001142,MCGILL FAMILY MEDICINE,37025,35.41728959,-80.59720712,5.008777625857409e-06,8.316399062756737,0.0,0.0,0.0
HRSA-HCSD-BPS-LAL-035195,NeighborHealth Center Susanne Berger Clinic,37183,35.8165955,-78.70566379,2.231140871784116e-05,37.04508213579834,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-035418,Pardee BlueMD 2695 Hendersonville Road Suite 200,37021,35.44485495,-82.50729648,1.6170695759773995e-05,26.84925726517715,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-035419,Pardee BlueMD 2695 Hendersonville Road Suite 202,37021,35.44485495,-82.50729648,1.6170695759773995e-05,26.84925726517715,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-024555,Scotland Health Center,37165,34.75148057,-79.47090003,2.46756685447808e-05,40.970616403354974,0.0,0.0,0.0
HRSA-HCSD-BPS-H80-001441,Wilson Community Health Center,37195,35.72507756,-77.90722272,5.1723965201602155e-05,85.88066148195816,0.0,0.0,0.0
